1 0.680375434309419 -0.2112341463618139 0.5661984475172117 0.5968800669521466 0.8232947158735686 -0.6048972614132321 -0.329554488570222 0.536459189623808 -0.4444505783936245 0.107939911590861 | 1.466429533722074 | 1.022655678864751 | 0.4437738548573231
2 -0.0452058962756795 0.2577418495238488 -0.2704310544163133 0.02680182039123102 0.9044594503494257 0.8323901360074013 0.2714234559198019 0.4345938588653662 -0.7167948892883933 0.2139377525141173 | 0.8907722006482083 | 0.2239294516969886 | 0.6668427489512196
3 -0.9673988567513409 -0.5142264587405261 -0.7255368464279626 0.6083535084539808 -0.6866418214918308 -0.198111211507633 -0.7404191064370885 -0.7823823959484615 0.9978490360071179 -0.5634861893781862 | -0.0980650311390814 | -0.08102304519999283 | -0.01704198593908857
4 0.02586478880879683 0.6782244693852144 0.2252796651913225 -0.4079367646053139 0.2751045354060384 0.04857438013356852 -0.012834026018546 0.945550047767139 -0.4149664311739459 0.5427153955878297 | 1.167370822206005 | 0.7527692429989359 | 0.414601579207069
5 0.0534899584266777 0.5398276725503746 -0.1995427558196442 0.7830589040103644 -0.433370507989717 -0.2950833054702185 0.6154490400177655 0.8380529479300849 -0.8604894475361748 0.8986541507293722 | 1.059937349825697 | 0.4580963874553544 | 0.6018409623703425
6 0.05199070044420218 -0.8278883042875157 -0.6155723080111539 0.3264538540162396 0.7804652050977876 -0.3022141295029848 -0.8716573584227159 -0.9599539022706234 -0.08459652545144625 -0.8738083233469205 | 1.404143061530125 | 1.319546536300585 | 0.0845965252295402
7 -0.5234400916488097 0.9412682633573508 0.8044161469696165 0.7018395735425127 -0.4666685012479632 0.07952068144433233 -0.2495860472552414 0.5204974727334908 0.02507072828014878 0.3354475215708126 | 1.108917484510938 | 1.13398821279108 | -0.0250707282801419
8 0.06321286832132045 -0.9214393132931736 -0.1247248068101354 0.8636701125016764 0.8616195907171906 0.4419046861314702 -0.4314131938998649 0.4770686298036335 0.2799576331302327 -0.2919026405047171 | 1.948965806066489 | 2.228912875137711 | -0.2799470690712222
9 0.3757227805330059 -0.6680516673568877 -0.119790944792233 0.760150472521852 0.6584021866593519 -0.3393257406257678 -0.5420636579124554 0.7867448291679586 -0.2992796428963913 0.3733398166360984 | 1.412497303881948 | 1.113236922684602 | 0.2992603811973467
10 0.9129365058210384 0.1772802663861217 0.3146080790621266 0.7173526518593323 -0.1208801610026882 0.8479395778141634 -0.2031266666963355 0.629533792673393 0.3684370505476542 0.8219440615838134 | 1.777505035979253 | 2.145816982965604 | -0.3683119469863509
11 -0.03501868668711683 -0.5683500820623478 0.9005047482906396 0.8402565074340704 -0.7046799704919942 0.7621243390078305 0.282161192634218 -0.1360931634605365 0.2391929678801414 -0.437881175166872 | 1.53930480696486 | 1.778495211921359 | -0.2391904049564981
12 0.5720041960347464 -0.3850842525181752 -0.1059328415924371 -0.5477867496888091 -0.6249337809276458 -0.4475306558644077 0.1128875106167455 -0.1669974388401012 -0.6607858276277714 0.8136078677203542 | 0.824948708757781 | 0.1881814141204309 | 0.6367672946373502
13 -0.7936576231353253 -0.7478493218067332 -0.009111866824846659 0.5209504568581238 0.969503330052599 0.8700079731037877 0.3688900337409646 -0.233623337575059 0.4995417648458582 -0.2626729166427035 | 1.132337327039303 | 1.629942017784192 | -0.4976046907448886
14 -0.4116792759912458 -0.5354769227725812 0.1689770012949485 -0.5111745286319287 -0.6952204162698334 0.4642970317342769 -0.7490501905554208 0.5869407763643846 -0.671796132657582 0.4901427782560432 | -0.3495235088068245 | -0.9934496077160646 | 0.6439260989092401
15 -0.8509403988024874 0.9002080633771643 -0.8949414751934547 0.0431267596050755 -0.6475786872429674 -0.519875255189778 0.5955961037406681 0.4653088233737781 0.313127305970121 0.934810277044219 | -0.3130616150930653 | 3.675154696247977e-05 | -0.3130983666400278
16 0.2789166910941325 0.5194696837661181 -0.8130390456938367 -0.7301951766620367 0.04042013969291935 -0.8435357165725602 -0.8601872044895716 -0.5906898274974384 -0.07715905321629679 0.6393545603562867 | 0.3336466470294691 | 0.2564875939101048 | 0.07715905311936427
17 0.1466372567911807 0.5111616707924576 -0.8961223624162946 -0.6843857428451934 0.9999871421605289 -0.5913427786861281 0.7799112888890838 -0.7490630483948919 0.9955979986095791 -0.8918848446998209 | 2.504573836517318 | 2.539099371576329 | -0.03452553505901035
18 0.7410797298611513 -0.8553424011242308 -0.9916767822539791 0.8461382546676968 0.1877843584808447 -0.639255468565624 -0.6737370014534039 -0.2166195387098098 0.8260533548081541 0.6393903054480397 | 1.206013753973413 | 1.852976466551747 | -0.6469627125783342
19 -0.2818092625969133 0.1049700449709641 0.1588599882828352 -0.09484830829074997 0.3747748692402499 -0.800719872955568 0.06161597606801239 0.5145876647506784 -0.3914097004530065 0.9844569228517157 | 0.8639586867671262 | 0.4727646039414045 | 0.3911940828257217
20 0.1539422251069649 0.7552275563381741 0.4956185927128507 0.2578198626906703 -0.9291581865070193 0.495605733942057 0.6664770840045424 0.8507531023820645 0.7465426855471649 0.6620750816827989 | 0.5937945666369978 | 1.268310836631475 | -0.674516269994477
21 0.9588682586135659 0.4876224144769936 0.8067326805585682 0.967191476359587 0.3337606691446904 -0.005482961891909555 -0.6720639931373595 0.6600236676912865 0.7778975003296031 -0.8460106383292054 | 2.867124982844997 | 3.54071838235264 | -0.6735933995076433
22 0.2994139722080036 -0.5039117631986326 0.2589594066417586 -0.541726040440484 0.40123992944194 -0.366265725049314 -0.342445913396052 -0.5371440954213702 -0.8516780602986357 0.266144387082264 | 0.4402582322087956 | -0.1756549343667489 | 0.6159131665755445
23 -0.5526871735009771 0.3022641648083293 0.02137194248911545 0.9429314192118736 -0.4399159734323229 0.09221375598209613 0.4385371522226078 -0.7734388903591032 -0.05703314163583939 0.1850798377697729 | 0.4439223696679238 | 0.3868892280384656 | 0.05703314162945811
24 0.8886361922550183 -0.09816488395359591 -0.3272977486845561 0.6953688718822639 -0.1309734085253316 -0.9935370804711884 -0.3101140900096456 0.1969625992686315 0.6664865881514208 -0.5322165906113649 | 2.08632409601399 | 2.726861558456902 | -0.6405374624429117
25 0.350951960939426 -0.03409944057189829 -0.03612835380999757 -0.3900886333501379 0.4241745199189402 -0.6348884252993802 0.2436456425318707 -0.9182713944084343 -0.1720325207207504 0.3919675822332351 | 0.9601375895964336 | 0.788105200851689 | 0.1720323887447446
26 0.3478729926738298 0.2752803057782727 -0.3057682538897583 -0.6307550648370548 0.2182117240588235 0.2543157726779188 0.4614586911450413 -0.3432511237185687 0.4808768823188156 -0.5955744514221206 | 0.5657548455879687 | 1.04525672032245 | -0.4795018747344811
27 0.8418287140512042 0.3695130736425114 0.3062606646242834 -0.4854690355646746 0.06488194552477533 -0.8247127439010482 -0.4790061151045403 0.7547678555151298 0.3722498553675833 -0.8125195278844421 | 1.602364434825254 | 1.974477040671287 | -0.3721126058460329
28 -0.7774487360275577 -0.2767981846243135 0.1533810315436595 0.1864229101624446 0.3331131820255486 -0.4224444494687227 0.5515344857943871 -0.4232411763739032 -0.3407158429458346 -0.6204980358576859 | -0.6612774706680076 | -1.001931436370897 | 0.3406539657028897
29 0.9687264058593319 -0.9928428512033275 0.6547822708519093 -0.337041848961749 -0.6235979160403823 -0.1270060060205898 0.9172739237161698 0.8378607760359815 0.5297428702608415 0.3981508060349854 | 2.94643479196704 | 3.472892278643798 | -0.5264574866767582
30 -0.7577136763174617 0.3715715833807232 -0.2323361212538257 0.5485469892381443 0.8861025487473713 0.8325458242709496 0.7238342453370961 -0.5929035672884917 0.5873136788547568 0.09608409977335675 | 0.4653338555870726 | 1.044333131972962 | -0.5789992763858897
31 -0.4054230951729338 0.8098649428271991 0.8192859151490433 0.7479579363707256 -0.00371214701035627 0.1523990962432693 -0.6744865130979971 -0.4521776621472918 0.7291579208006886 -0.01520235604383158 | 1.109878980334588 | 1.780773694820811 | -0.6708947144862227
32 -0.07267569800497764 0.697884325728698 -0.00804520724715907 -0.4178934280843909 -0.6391575232330512 0.3683568776437811 0.4551005668263419 -0.7218836004482041 0.2062176527484403 -0.01515656384413899 | 0.4184824041958931 | 0.6246993825210518 | -0.2062169783251587
33 0.6762672055867813 0.4485039764309786 -0.6435849804634158 -0.5560689156670444 -0.002949035262199584 -0.7574824326473673 -0.7235230923274174 -0.279114790856426 -0.3503859999358588 0.863790587458662 | 1.022779128402656 | 0.6724727298668081 | 0.3503063985358479
34 0.8169693089169308 0.2441909048912072 0.6736555293545385 0.6362552231346514 -0.00785115966938954 -0.3300566185871403 -0.2113456806220793 0.3176623272326133 0.217765719265568 -0.4821877607527132 | 1.348249331905994 | 1.566013949871595 | -0.217764617965601
35 -0.6975400297425408 -0.8549099787394097 -0.7843034359553379 0.2944147639416228 -0.2728034068238006 -0.4234609591883891 -0.3372283593459187 -0.8177028409287812 -0.1453445587052705 0.8689892934025216 | 0.00758354921204854 | -0.137760980547192 | 0.1453445297592405
36 0.1671405961584023 -0.4690773540498118 0.3174932689021777 0.5235556156949865 -0.02514626971685618 -0.685455766360022 0.7660731830476193 0.2513306388870491 0.03542944278355198 -0.5843128178195622 | 0.757536347440645 | 0.7929657902241096 | -0.0354294427834646
